Subject,Exam,ExDir,SeriesName,SerDir
7403,1710,e1446116,anat-1-1,s1461475_160_fspgrquad_s10
7403,1710,e1446116,anat-1-2,s1461636_160_fspgrquad_s11
7403,1710,e1446116,run1L1,s1446169_2550_s4
7403,1710,e1446116,run1L2,s1448720_2550_s5
7403,1710,e1446116,run1L3,s1451271_2550_s6
7403,1710,e1446116,run1L4,s1453822_2550_s7
7403,1710,e1446116,run1L5,s1456373_2550_s8
7403,1710,e1446116,run1L6,s1458924_2550_s9
7403,1710,e1446116,run1M1,s1461797_6528_s12
7403,1710,e1446116,run1M2,s1468326_6528_s13
7403,1710,e1446116,run1M3,s1474855_6528_s14
7403,1710,e1446116,run1M4,s1481384_6528_s15
7403,1710,e1446116,run1M5,s1487913_6528_s16
7403,1710,e1446116,run1M6,s1494442_6528_s17
7403,1710,e1446116,run2L1,s1500987_2550_s20
7403,1710,e1446116,run2L2,s1503538_2550_s21
7403,1710,e1446116,run2L3,s1506089_2550_s22
7403,1710,e1446116,run2L4,s1508640_2550_s23
7403,1710,e1446116,run2L5,s1511191_2550_s24
7403,1710,e1446116,run2L6,s1513742_2550_s25
7403,1710,e1446116,run2M1,s1516293_3094_s26
7404,1714,e1563685,anat-1-1,s1575336_164_s11
7404,1714,e1563685,anat-2-1,s1641598_164_s30
7404,1714,e1563685,run1L1,s1563906_1904_s5
7404,1714,e1563685,run1L2,s1565811_1904_s6
7404,1714,e1563685,run1L3,s1567716_1904_s7
7404,1714,e1563685,run1L4,s1569621_1904_s8
7404,1714,e1563685,run1L5,s1571526_1904_s9
7404,1714,e1563685,run1L6,s1573431_1904_s10
7404,1714,e1563685,run1M1,s1596483_5610_s16
7404,1714,e1563685,run1M2,s1602094_5610_s17
7404,1714,e1563685,run1M3,s1607705_5610_s18
7404,1714,e1563685,run1M4,s1613316_5610_s19
7404,1714,e1563685,run1M5,s1618927_5610_s20
7404,1714,e1563685,run1M6,s1624538_5610_s21
7404,1714,e1563685,run2L1,s1630168_1904_s24
7404,1714,e1563685,run2L2,s1632073_1904_s25
7404,1714,e1563685,run2L3,s1633978_1904_s26
7404,1714,e1563685,run2L4,s1635883_1904_s27
7404,1714,e1563685,run2L5,s1637788_1904_s28
7404,1714,e1563685,run2L6,s1639693_1904_s29
7404,1714,e1563685,run2M1,s1641763_5610_s31
7404,1714,e1563685,run2M2,s1647374_5610_s32
7404,1714,e1563685,run2M3,s1652985_5610_s33
7404,1714,e1563685,run2M4,s1658596_5610_s34
7404,1714,e1563685,run2M5,s1664207_5610_s35
7404,1714,e1563685,run2M6,s1669818_5610_s36
7408,1845,e868430,anat-1-1,s868441_164_fspgr8ch_s2
7408,1845,e868430,anat-1-2,s880099_164_fspgrQuad_s13
7408,1845,e868430,anat-1-3,s880264_164_fspgrQuad_s14
7408,1845,e868430,anat-2-1,s925591_164_fspgrQuad_s30
7408,1845,e868430,run1L1,s868669_1904_s6
7408,1845,e868430,run1L2,s870574_1904_s8
7408,1845,e868430,run1L3,s872479_1904_s9
7408,1845,e868430,run1L4,s874384_1904_s10
7408,1845,e868430,run1L5,s876289_1904_s11
7408,1845,e868430,run1L6,s878194_1904_s12
7408,1845,e868430,run1M1,s880429_5610_s15
7408,1845,e868430,run1M2,s886040_5610_s16
7408,1845,e868430,run1M3,s891651_5610_s17
7408,1845,e868430,run1M4,s897262_5610_s18
7408,1845,e868430,run1M5,s902873_5610_s19
7408,1845,e868430,run1M6,s908484_5610_s20
7408,1845,e868430,run2L1,s914161_1904_s24
7408,1845,e868430,run2L2,s916066_1904_s25
7408,1845,e868430,run2L3,s917971_1904_s26
7408,1845,e868430,run2L4,s919876_1904_s27
7408,1845,e868430,run2L5,s921781_1904_s28
7408,1845,e868430,run2L6,s923686_1904_s29
7408,1845,e868430,run2M1,s925756_5610_s31
7408,1845,e868430,run2M2,s931367_5610_s32
7408,1845,e868430,run2M3,s936978_5610_s33
7408,1845,e868430,run2M4,s942589_5610_s34
7408,1845,e868430,run2M5,s948200_5610_s35
7408,1845,e868430,run2M6,s953811_5610_s36
7412,1858,e1341519,anat-1-1,s1341530_164_s2
7412,1858,e1341519,anat-1-2,s1353221_160_s12
7412,1858,e1341519,anat-2-1,s1398662_160_s28
7412,1858,e1341519,run1L1,s1341747_1904_s6
7412,1858,e1341519,run1L2,s1343659_1904_s7
7412,1858,e1341519,run1L3,s1345571_1904_s8
7412,1858,e1341519,run1L4,s1347484_1904_s9
7412,1858,e1341519,run1L5,s1349403_1904_s10
7412,1858,e1341519,run1L6,s1351308_1904_s11
7412,1858,e1341519,run1M1,s1353382_5610_s13
7412,1858,e1341519,run1M2,s1359015_5610_s14
7412,1858,e1341519,run1M3,s1364640_5610_s15
7412,1858,e1341519,run1M4,s1370273_5610_s16
7412,1858,e1341519,run1M5,s1375906_5610_s17
7412,1858,e1341519,run1M6,s1381517_5610_s18
7412,1858,e1341519,run2L1,s1387202_1904_s22
7412,1858,e1341519,run2L2,s1389119_1904_s23
7412,1858,e1341519,run2L3,s1391024_1904_s24
7412,1858,e1341519,run2L4,s1392929_1904_s25
7412,1858,e1341519,run2L5,s1394844_1904_s26
7412,1858,e1341519,run2L6,s1396749_1904_s27
7412,1858,e1341519,run2M1,s1398823_5610_s29
7412,1858,e1341519,run2M2,s1404441_5610_s30
7412,1858,e1341519,run2M3,s1410059_5610_s31
7412,1858,e1341519,run2M4,s1415676_5610_s32
7412,1858,e1341519,run2M5,s1421295_5610_s33
7412,1858,e1341519,run2M6,s1426910_5610_s34
7414,1849,e961783,anat-1-1,s973267_160_fspgrQuad_s10
7414,1849,e961783,anat-1-2,s973428_160_fspgrQuad_s11
7414,1849,e961783,anat-2-1,s1018739_160_fspgrQuad_s27
7414,1849,e961783,anat-2-2,s1052576_160_fspgr8ch_s35
7414,1849,e961783,run1L1,s961837_1904_s4
7414,1849,e961783,run1L2,s963742_1904_s5
7414,1849,e961783,run1L3,s965647_1904_s6
7414,1849,e961783,run1L4,s967552_1904_s7
7414,1849,e961783,run1L5,s969457_1904_s8
7414,1849,e961783,run1L6,s971362_1904_s9
7414,1849,e961783,run1M1,s973589_5610_s12
7414,1849,e961783,run1M2,s979200_5610_s13
7414,1849,e961783,run1M3,s984811_5610_s14
7414,1849,e961783,run1M4,s990422_5610_s15
7414,1849,e961783,run1M5,s996033_5610_s16
7414,1849,e961783,run1M6,s1001644_5610_s17
7414,1849,e961783,run2L1,s1007309_1904_s21
7414,1849,e961783,run2L2,s1009214_1904_s22
7414,1849,e961783,run2L3,s1011119_1904_s23
7414,1849,e961783,run2L4,s1013024_1904_s24
7414,1849,e961783,run2L5,s1014929_1904_s25
7414,1849,e961783,run2L6,s1016834_1904_s26
7414,1849,e961783,run2M1,s1018900_5610_s28
7414,1849,e961783,run2M2,s1024511_5610_s29
7414,1849,e961783,run2M3,s1030122_5610_s30
7414,1849,e961783,run2M4,s1035733_5610_s31
7414,1849,e961783,run2M5,s1041344_5610_s32
7414,1849,e961783,run2M6,s1046955_5610_s33
7418,1853,e1094631,anat-1-1,s1106112_160_s10
7418,1853,e1094631,anat-2-1,s1151872_160_s28
7418,1853,e1094631,run1L1,s1094682_1904_s4
7418,1853,e1094631,run1L2,s1096587_1904_s5
7418,1853,e1094631,run1L3,s1098492_1904_s6
7418,1853,e1094631,run1L4,s1100397_1904_s7
7418,1853,e1094631,run1L5,s1102302_1904_s8
7418,1853,e1094631,run1L6,s1104207_1904_s9
7418,1853,e1094631,run1M1,s1106273_5610_s11
7418,1853,e1094631,run1M2,s1111884_5610_s12
7418,1853,e1094631,run1M3,s1117495_5610_s13
7418,1853,e1094631,run1M4,s1123106_5610_s14
7418,1853,e1094631,run1M5,s1128717_5610_s15
7418,1853,e1094631,run1M6,s1134328_5610_s16
7418,1853,e1094631,run2L1,s1139989_1904_s20
7418,1853,e1094631,run2L2,s1141894_1904_s21
7418,1853,e1094631,run2L3,s1144242_1904_s23
7418,1853,e1094631,run2L4,s1146147_1904_s24
7418,1853,e1094631,run2L5,s1148052_1904_s25
7418,1853,e1094631,run2L6,s1149957_1904_s26
7418,1853,e1094631,run2M1,s1152047_5610_s31
7418,1853,e1094631,run2M2,s1157658_5610_s32
7418,1853,e1094631,run2M3,s1163269_5610_s34
7418,1853,e1094631,run2M4,s1168880_5610_s35
7418,1853,e1094631,run2M5,s1174491_5610_s36
7418,1853,e1094631,run2M6,s1180102_5610_s37
7430,3575,e3802320,anat-1-1,s3813783_332
7430,3575,e3802320,anat-2-1,s3859243_166
7430,3575,e3802320,anat-2-2,s3859410_166
7430,3575,e3802320,run1L1,s3802338_1904
7430,3575,e3802320,run1L2,s3804243_1904
7430,3575,e3802320,run1L3,s3806148_1904
7430,3575,e3802320,run1L4,s3808053_1904
7430,3575,e3802320,run1L5,s3809958_1904
7430,3575,e3802320,run1L6,s3811863_1904
7430,3575,e3802320,run1M1,s3814116_5610
7430,3575,e3802320,run1M2,s3819727_5610
7430,3575,e3802320,run1M3,s3825338_5610
7430,3575,e3802320,run1M4,s3830949_5610
7430,3575,e3802320,run1M5,s3836560_5610
7430,3575,e3802320,run1M6,s3842171_5610
7430,3575,e3802320,run2L1,s3847798_1904
7430,3575,e3802320,run2L2,s3849703_1904
7430,3575,e3802320,run2L3,s3851608_1904
7430,3575,e3802320,run2L4,s3853513_1904
7430,3575,e3802320,run2L5,s3855418_1904
7430,3575,e3802320,run2L6,s3857323_1904
7430,3575,e3802320,run2M1,s3859577_5610
7430,3575,e3802320,run2M2,s3865188_5610
7430,3575,e3802320,run2M3,s3870799_5610
7430,3575,e3802320,run2M4,s3876410_5610
7430,3575,e3802320,run2M5,s3882021_5610
7430,3575,e3802320,run2M6,s3887632_5610
7432,2480,e1331017,anat-1-1,s1342506_166_SPRG1_s11
7432,2480,e1331017,anat-1-2,s1342673_166_SPGR2_s12
7432,2480,e1331017,anat-2-1,s1388020_166_SPGR3_s28
7432,2480,e1331017,anat-2-2,s1388187_166_SPGR4_s29
7432,2480,e1331017,run1L1,s1331035_1904_1L1__s4
7432,2480,e1331017,run1L2,s1332940_1904_1L2_s5
7432,2480,e1331017,run1L3,s1334845_1904_1L3_s6
7432,2480,e1331017,run1L4,s1336750_1904_1L4_s7
7432,2480,e1331017,run1L5,s1338655_1904_1L5_s8
7432,2480,e1331017,run1L6,s1340560_1904_1L6_s9
7432,2480,e1331017,run1M1,s1342840_5610_1M1_s13
7432,2480,e1331017,run1M2,s1348451_5610_1M2_s14
7432,2480,e1331017,run1M3,s1354062_5610_1M3_s15
7432,2480,e1331017,run1M4,s1359673_5610_1M4_s16
7432,2480,e1331017,run1M5,s1365284_5610_1M5_s17
7432,2480,e1331017,run1M6,s1370895_5610_1M6_s18
7432,2480,e1331017,run2L1,s1376531_1904_2L1_s21
7432,2480,e1331017,run2L2,s1378436_1904_2L2_s22
7432,2480,e1331017,run2L3,s1380341_1904_2L3_s23
7432,2480,e1331017,run2L4,s1382246_1904_2L4_s24
7432,2480,e1331017,run2L5,s1384151_1904_2L5_s25
7432,2480,e1331017,run2L6,s1386056_1904_2L6_s26
7432,2480,e1331017,run2M1,s1388354_5610_2M1_s30
7432,2480,e1331017,run2M2,s1393965_5610_2M2_s31
7432,2480,e1331017,run2M3,s1399576_5610_2M3_s32
7432,2480,e1331017,run2M4,s1405187_5610_2M4_s33
7432,2480,e1331017,run2M5,s1410798_5610_2M5_s34
7432,2480,e1331017,run2M6,s1416409_5610_2M6_s35
7436,2472,E2472_e971056,anat-1-1,s982560_166_SPGR1_s10
7436,2472,E2472_e971056,anat-1-2,s982727_166_SPGR2_s11
7436,2472,E2472_e971056,anat-2-1,s1028070_166_SPGR3_s27
7436,2472,E2472_e971056,anat-2-2,s1028237_166_SPGR4_s28
7436,2472,E2472_e971056,run1L1,s971069_1904_1L1_s3
7436,2472,E2472_e971056,run1L2,s972974_1904_1L2_s4
7436,2472,E2472_e971056,run1L3,s974879_1904_1L3_s5
7436,2472,E2472_e971056,run1L4,s976784_1904_1L4_s6
7436,2472,E2472_e971056,run1L5,s978689_1904_1L5_s7
7436,2472,E2472_e971056,run1L6,s980594_1904_1L6_s8
7436,2472,E2472_e971056,run1M1,s982894_5610_1M1_s12
7436,2472,E2472_e971056,run1M2,s988505_5610_1M2_s13
7436,2472,E2472_e971056,run1M3,s994116_5610_1M3_s14
7436,2472,E2472_e971056,run1M4,s999727_5610_1M4_s15
7436,2472,E2472_e971056,run1M5,s1005338_5610_1M5_s16
7436,2472,E2472_e971056,run1M6,s1010949_5610_1M6_s17
7436,2472,E2472_e971056,run2L1,s1016575_1904_2L1_s20
7436,2472,E2472_e971056,run2L2,s1018480_1904_2L2_s21
7436,2472,E2472_e971056,run2L3,s1020385_1904_2L3_s22
7436,2472,E2472_e971056,run2L4,s1022290_1904_2L4_s23
7436,2472,E2472_e971056,run2L5,s1024195_1904_2L5_s24
7436,2472,E2472_e971056,run2L6,s1026100_1904_2L6_s25
7436,2472,E2472_e971056,run2M1,s1028404_5610_2M1_s29
7436,2472,E2472_e971056,run2M2,s1034015_5610_2M2_s30
7436,2472,E2472_e971056,run2M3,s1039626_5610_2M3_s31
7436,2472,E2472_e971056,run2M4,s1045237_5610_2M4_s32
7436,2472,E2472_e971056,run2M5,s1050848_5610_2M5_s33
7436,2472,E2472_e971056,run2M6,s1056459_5610_2M6_s34
7443,2492,E2492_e1569992,anat-1-1,s1581490_166_SPGR1_s10
7443,2492,E2492_e1569992,anat-1-2,s1581657_166_SPGR2_s11
7443,2492,E2492_e1569992,anat-2-1,s1627748_166_SPGR3_s28
7443,2492,E2492_e1569992,anat-2-2,s1627915_166_SPGR4_s29
7443,2492,E2492_e1569992,run1L1,s1570019_1904_1L1_s3
7443,2492,E2492_e1569992,run1L2,s1571924_1904_1L2_s4
7443,2492,E2492_e1569992,run1L3,s1573829_1904_1L3_s5
7443,2492,E2492_e1569992,run1L4,s1575734_1904_1L4_s6
7443,2492,E2492_e1569992,run1L5,s1577639_1904_1L5_s7
7443,2492,E2492_e1569992,run1L6,s1579544_1904_1L6_s8
7443,2492,E2492_e1569992,run1M1,s1582913_5610_1M1_s13
7443,2492,E2492_e1569992,run1M2,s1588524_5610_1M2_s14
7443,2492,E2492_e1569992,run1M3,s1594135_5610_1M3_s15
7443,2492,E2492_e1569992,run1M4,s1599746_5610_1M4_s16
7443,2492,E2492_e1569992,run1M5,s1605357_5610_1M5_s17
7443,2492,E2492_e1569992,run1M6,s1610968_5610_1M6_s18
7443,2492,E2492_e1569992,run2L1,s1616595_1848_2L1_s21
7443,2492,E2492_e1569992,run2L2,s1618444_1848_2L2_s22
7443,2492,E2492_e1569992,run2L3,s1620293_1848_2L3_s23
7443,2492,E2492_e1569992,run2L4,s1622142_1848_2L4_s24
7443,2492,E2492_e1569992,run2L5,s1623991_1848_2L5_s25
7443,2492,E2492_e1569992,run2L6,s1625840_1848_2L6_s26
7443,2492,E2492_e1569992,run2M1,s1628082_5445_2M1_s30
7443,2492,E2492_e1569992,run2M2,s1633528_5445_2M2_s31
7443,2492,E2492_e1569992,run2M3,s1638974_5445_2M3_s33
7443,2492,E2492_e1569992,run2M4,s1644420_5445_2M4_s34
7443,2492,E2492_e1569992,run2M5,s1649866_5445_2M5_s35
7443,2492,E2492_e1569992,run2M6,s1655312_5445_2M6_s36
7453,2474,E2474_e1064072,anat-1-1,s1075698_166_SPGR1_s10
7453,2474,E2474_e1064072,anat-1-2,s1075865_166_SPGR2_s11
7453,2474,E2474_e1064072,anat-2-1,s1121680_166_SPGR3_28
7453,2474,E2474_e1064072,run1L1,s1064087_1904_1L1_s3
7453,2474,E2474_e1064072,run1L2,s1065992_1904_1L2_s4
7453,2474,E2474_e1064072,run1L3,s1067897_1904_1L3_s5
7453,2474,E2474_e1064072,run1L4,s1069837_1904_1L4_s6
7453,2474,E2474_e1064072,run1L5,s1071777_1904_1L5_s7
7453,2474,E2474_e1064072,run1L6,s1073717_1904_1L6_s8
7453,2474,E2474_e1064072,run1M1,s1076032_5610_1M1_s12
7453,2474,E2474_e1064072,run1M2,s1081678_5610_1M2_s13
7453,2474,E2474_e1064072,run1M3,s1087324_5610_1M3_s14
7453,2474,E2474_e1064072,run1M4,s1092970_5610_1M4_s15
7453,2474,E2474_e1064072,run1M5,s1098651_5610_1M5_s16
7453,2474,E2474_e1064072,run1M6,s1104297_5610_1M6_s17
7453,2474,E2474_e1064072,run2L1,s1109959_1904_2L1_s20
7453,2474,E2474_e1064072,run2L2,s1111899_1904_2L2_s21
7453,2474,E2474_e1064072,run2L3,s1113839_1904_2L3_s22
7453,2474,E2474_e1064072,run2L4,s1115779_1904_2L4_s23
7453,2474,E2474_e1064072,run2L5,s1117719_1904_2L5_s24
7453,2474,E2474_e1064072,run2L6,s1119624_1904_2L6_s25
7453,2474,E2474_e1064072,run2M1,s1121847_5610_2M1_s29
7453,2474,E2474_e1064072,run2M2,s1127493_5610_2M2_s30
7453,2474,E2474_e1064072,run2M3,s1133139_5610_2M3_s31
7453,2474,E2474_e1064072,run2M4,s1138785_5610_2M4_s32
7453,2474,E2474_e1064072,run2M5,s1144431_5610_2M5_s33
7453,2474,E2474_e1064072,run2M6,s1150077_5610_2M6_s34
7458,2434,E2434_e1155724,anat-1-1,s1167225_166_SPGR1_s12
7458,2434,E2434_e1155724,anat-1-2,s1167392_166_SPGR2_s13
7458,2434,E2434_e1155724,anat-2-1,s1214230_166_SPGR3_s29
7458,2434,E2434_e1155724,anat-2-2,s1214465_166_SPGR4_s30
7458,2434,E2434_e1155724,run1L1,s1155742_1904_1L1_s5
7458,2434,E2434_e1155724,run1L2,s1157658_1904_1L2_s6
7458,2434,E2434_e1155724,run1L3,s1159564_1904_1L3_s7
7458,2434,E2434_e1155724,run1L4,s1161469_1904_1L4_s8
7458,2434,E2434_e1155724,run1L5,s1163374_1904_1L5_s9
7458,2434,E2434_e1155724,run1L6,s1165279_1904_1L6_s10
7458,2434,E2434_e1155724,run1M1,s1167559_5610_1M1_s14
7458,2434,E2434_e1155724,run1M2,s1173176_5610_1M2_s15
7458,2434,E2434_e1155724,run1M3,s1178787_5610_1M3_s16
7458,2434,E2434_e1155724,run1M4,s1184398_5610_1M4_s17
7458,2434,E2434_e1155724,run1M5,s1190009_5610_1M5_s18
7458,2434,E2434_e1155724,run1M6,s1195638_5610_1M6_s19
7458,2434,E2434_e1155724,run2L1,s1201282_1904_2L1_s22
7458,2434,E2434_e1155724,run2L2,s1203187_1904_2L2_s23
7458,2434,E2434_e1155724,run2L3,s1205092_1904_2L3_s24
7458,2434,E2434_e1155724,run2L4,s1207270_1904_2L4_s25
7458,2434,E2434_e1155724,run2L5,s1209583_1904_2L5_s26
7458,2434,E2434_e1155724,run2L6,s1211896_1904_2L6_s27
7458,2434,E2434_e1155724,run2M1,s1214700_5610_2M1_s31
7458,2434,E2434_e1155724,run2M2,s1221535_5610_2M2_s32
7458,2434,E2434_e1155724,run2M3,s1228370_5610_2M3_s33
7458,2434,E2434_e1155724,run2M4,s1234661_5610_2M4_s34
7458,2434,E2434_e1155724,run2M5,s1241463_5610_2M5_s36
7474,2530,e2227547,anat-1-1,s2239067_166_SPGR1_s12
7474,2530,e2227547,anat-1-2,s2239234_166_SPGR2_s13
7474,2530,e2227547,anat-2-1,s2284574_166_SPGR3_s30
7474,2530,e2227547,run1L1,s2227579_1904_1L1_s5
7474,2530,e2227547,run1L2,s2229484_1904_1L2_s6
7474,2530,e2227547,run1L3,s2231389_1904_1L3_s7
7474,2530,e2227547,run1L4,s2233294_1904_1L4_s8
7474,2530,e2227547,run1L5,s2235199_1904_1L5_s9
7474,2530,e2227547,run1L6,s2237104_1904_1L6_s10
7474,2530,e2227547,run1M1,s2239401_5610_1M1_s14
7474,2530,e2227547,run1M2,s2245012_5610_1M2_s15
7474,2530,e2227547,run1M3,s2250623_5610_1M3_s16
7474,2530,e2227547,run1M4,s2256234_5610_1M4_s17
7474,2530,e2227547,run1M5,s2261845_5610_1M5_s18
7474,2530,e2227547,run1M6,s2267456_5610_1M6_s19
7474,2530,e2227547,run2L1,s2273083_1904_2L1_s22
7474,2530,e2227547,run2L2,s2274988_1904_2L2_s23
7474,2530,e2227547,run2L3,s2276893_1904_2L3_s24
7474,2530,e2227547,run2L4,s2278798_1904_2L4_s26
7474,2530,e2227547,run2L5,s2280703_1904_2L5_s27
7474,2530,e2227547,run2L6,s2282608_1904_2L6_s28
7474,2530,e2227547,run2M1,s2284741_5610_2M1_s31
7474,2530,e2227547,run2M2,s2290352_5610_2M2_s32
7474,2530,e2227547,run2M3,s2295963_5610_2M3_s33
7474,2530,e2227547,run2M4,s2301574_5610_2M4_s34
7474,2530,e2227547,run2M5,s2307185_5610_2M5_s35
7474,2530,e2227547,run2M6,s2312796_5610_2M6_s36
7477,2539,E2539_e2401779,anat-1-1,s2413281_166_SPGR1_s12
7477,2539,E2539_e2401779,anat-2-1,s2458619_166_SPGR2_s28
7477,2539,E2539_e2401779,run1L1,s2401812_1904_1L1_s5
7477,2539,E2539_e2401779,run1L2,s2403717_1904_1L2_s6
7477,2539,E2539_e2401779,run1L3,s2405622_1904_1L3_s7
7477,2539,E2539_e2401779,run1L4,s2407527_1904_1L4_s8
7477,2539,E2539_e2401779,run1L5,s2409432_1904_1L5_s9
7477,2539,E2539_e2401779,run1L6,s2411337_1904_1L6_s10
7477,2539,E2539_e2401779,run1M1,s2413448_5610_1M1_s13
7477,2539,E2539_e2401779,run1M2,s2419059_5610_1M2_s14
7477,2539,E2539_e2401779,run1M3,s2424670_5610_1M3_s15
7477,2539,E2539_e2401779,run1M4,s2430281_5610_1M4_s16
7477,2539,E2539_e2401779,run1M5,s2435892_5610_1M5_s17
7477,2539,E2539_e2401779,run1M6,s2441503_5610_1M6_s18
7477,2539,E2539_e2401779,run2L1,s2447130_1904_2L1_s21
7477,2539,E2539_e2401779,run2L2,s2449035_1904_2L2_s22
7477,2539,E2539_e2401779,run2L3,s2450940_1904_2L3_s23
7477,2539,E2539_e2401779,run2L4,s2452845_1904_2L4_s24
7477,2539,E2539_e2401779,run2L5,s2454750_1904_2L5_s25
7477,2539,E2539_e2401779,run2L6,s2456655_1904_2L6_s26
7477,2539,E2539_e2401779,run2M1,s2458786_5610_2M1_s29
7477,2539,E2539_e2401779,run2M2,s2464397_5610_2M2_s30
7477,2539,E2539_e2401779,run2M3,s2470008_5610_2M3_s31
7477,2539,E2539_e2401779,run2M4,s2475619_5610_2M4_s32
7477,2539,E2539_e2401779,run2M5,s2481230_5610_2M5_s33
7477,2539,E2539_e2401779,run2M6,s2486841_5610_2M6_s34
7478,2489,E2489_e1477970,anat-1-1,s1489475_166_SPGR1_s10
7478,2489,E2489_e1477970,anat-1-2,s1489642_166_SPGR2_s11
